route_id,service_id,trip_id,direction_id,trip_headsign,block_id,shape_id,wheelchair_accessible,bikes_allowed
1062,224,25153_3_1,1,Суботівська (177),25153,6001,0,0
1062,224,25153_4_0,0,Лікарня Святого Луки (367),25153,5943,0,0
1062,224,25153_4_1,1,Суботівська (177),25153,6001,0,0
1062,224,25153_5_0,0,Лікарня Святого Луки (367),25153,5943,0,0
1062,224,25153_5_1,1,Суботівська (177),25153,6001,0,0
1062,224,25153_6_0,0,Лікарня Святого Луки (367),25153,5943,0,0
1062,224,25153_6_1,1,Суботівська (177),25153,6001,0,0
1062,224,25154_0_0,0,Лікарня Святого Луки (367),25154,5943,0,0
1062,224,25154_0_1,1,Суботівська (177),25154,6001,0,0
1062,224,25154_1_0,0,Лікарня Святого Луки (367),25154,5943,0,0
1062,224,25154_1_1,1,Суботівська (177),25154,6001,0,0
1062,224,25154_2_0,0,Лікарня Святого Луки (367),25154,5943,0,0
1062,224,25154_2_1,1,Суботівська (177),25154,6001,0,0
1062,224,25154_3_0,0,Лікарня Святого Луки (367),25154,5943,0,0
1062,224,25154_3_1,1,Суботівська (177),25154,6001,0,0
1062,224,25154_4_0,0,Лікарня Святого Луки (367),25154,5943,0,0
1062,224,25154_4_1,1,Суботівська (177),25154,6001,0,0
1062,224,25154_5_0,0,Лікарня Святого Луки (367),25154,5943,0,0
1062,224,25154_5_1,1,Суботівська (177),25154,6001,0,0
1062,224,25154_6_0,0,Лікарня Святого Луки (367),25154,5943,0,0
1062,224,25154_6_1,1,Суботівська (177),25154,6001,0,0
146,31,25205_0_1,1,Білогорща (90),25205,6929,0,0
146,31,25205_1_0,0,Чигиринська (575),25205,6930,0,0
146,31,25205_1_1,1,Білогорща (90),25205,6929,0,0
146,31,25205_2_0,0,Чигиринська (575),25205,6930,0,0
146,31,25205_2_1,1,Білогорща (90),25205,6929,0,0
146,31,25205_3_0,0,Чигиринська (575),25205,6930,0,0
146,31,25205_3_1,1,Білогорща (90),25205,6929,0,0
146,31,25205_4_0,0,Чигиринська (575),25205,6930,0,0
146,31,25205_4_1,1,Білогорща (90),25205,6929,0,0
146,31,25205_5_0,0,Чигиринська (575),25205,6930,0,0
146,31,25205_5_1,1,Білогорща (90),25205,6929,0,0
146,31,25205_6_0,0,Чигиринська (575),25205,6930,0,0
146,31,25205_6_1,1,Білогорща (90),25205,6929,0,0
146,31,25205_7_0,0,Чигиринська (575),25205,6930,0,0
146,31,25205_7_1,1,Білогорща (90),25205,6929,0,0
146,31,25206_0_1,1,Білогорща (90),25206,6929,0,0
146,31,25206_1_0,0,Чигиринська (575),25206,6930,0,0
146,31,25206_1_1,1,Білогорща (90),25206,6929,0,0
146,31,25206_2_0,0,Чигиринська (575),25206,6930,0,0
146,31,25206_2_1,1,Білогорща (90),25206,6929,0,0
146,31,25206_3_0,0,Чигиринська (575),25206,6930,0,0
146,31,25206_3_1,1,Білогорща (90),25206,6929,0,0
146,31,25206_4_0,0,Чигиринська (575),25206,6930,0,0
146,31,25206_4_1,1,Білогорща (90),25206,6929,0,0
146,31,25206_5_0,0,Чигиринська (575),25206,6930,0,0
146,31,25206_5_1,1,Білогорща (90),25206,6929,0,0
146,31,25206_6_0,0,Чигиринська (575),25206,6930,0,0
146,31,25206_6_1,1,Білогорща (90),25206,6929,0,0
146,31,25206_7_0,0,Чигиринська (575),25206,6930,0,0
146,31,25206_7_1,1,Білогорща (90),25206,6929,0,0
146,31,25207_0_1,1,Білогорща (90),25207,6929,0,0
146,31,25207_1_0,0,Чигиринська (575),25207,6930,0,0
146,31,25207_1_1,1,Білогорща (90),25207,6929,0,0
146,31,25207_2_0,0,Чигиринська (575),25207,6930,0,0
146,31,25207_2_1,1,Білогорща (90),25207,6929,0,0
146,31,25207_3_0,0,Чигиринська (575),25207,6930,0,0
146,31,25207_3_1,1,Білогорща (90),25207,6929,0,0
146,31,25207_4_0,0,Чигиринська (575),25207,6930,0,0
146,31,25207_4_1,1,Білогорща (90),25207,6929,0,0
146,31,25207_5_0,0,Чигиринська (575),25207,6930,0,0
146,31,25207_5_1,1,Білогорща (90),25207,6929,0,0
146,31,25207_6_0,0,Чигиринська (575),25207,6930,0,0
146,31,25207_6_1,1,Білогорща (90),25207,6929,0,0
146,31,25207_7_0,0,Чигиринська (575),25207,6930,0,0
146,31,25207_7_1,1,Білогорща (90),25207,6929,0,0
146,31,25208_0_1,1,Білогорща (90),25208,6929,0,0
146,31,25208_1_0,0,Чигиринська (575),25208,6930,0,0
146,31,25208_1_1,1,Білогорща (90),25208,6929,0,0
146,31,25208_2_0,0,Чигиринська (575),25208,6930,0,0
146,31,25208_2_1,1,Білогорща (90),25208,6929,0,0
146,31,25208_3_0,0,Чигиринська (575),25208,6930,0,0
146,31,25208_3_1,1,Білогорща (90),25208,6929,0,0
146,31,25208_4_0,0,Чигиринська (575),25208,6930,0,0
146,31,25208_4_1,1,Білогорща (90),25208,6929,0,0
146,31,25208_5_0,0,Чигиринська (575),25208,6930,0,0
146,31,25208_5_1,1,Білогорща (90),25208,6929,0,0
146,31,25208_6_0,0,Чигиринська (575),25208,6930,0,0
146,31,25208_6_1,1,Білогорща (90),25208,6929,0,0
146,31,25208_7_0,0,Чигиринська (575),25208,6930,0,0
146,31,25208_7_1,1,Білогорща (90),25208,6929,0,0
146,31,25209_0_1,1,Білогорща (90),25209,6929,0,0
146,31,25209_1_0,0,Чигиринська (575),25209,6930,0,0
146,31,25209_1_1,1,Білогорща (90),25209,6929,0,0
146,31,25209_2_0,0,Чигиринська (575),25209,6930,0,0
146,31,25209_2_1,1,Білогорща (90),25209,6929,0,0
146,31,25209_3_0,0,Чигиринська (575),25209,6930,0,0
146,31,25209_3_1,1,Білогорща (90),25209,6929,0,0
146,31,25209_4_0,0,Чигиринська (575),25209,6930,0,0
146,31,25209_4_1,1,Білогорща (90),25209,6929,0,0
146,31,25209_5_0,0,Чигиринська (575),25209,6930,0,0
146,31,25209_5_1,1,Білогорща (90),25209,6929,0,0
146,31,25209_6_0,0,Чигиринська (575),25209,6930,0,0
146,31,25209_6_1,1,Білогорща (90),25209,6929,0,0
146,31,25209_7_0,0,Чигиринська (575),25209,6930,0,0
146,31,25209_7_1,1,Білогорща (90),25209,6929,0,0
146,31,25210_0_0,0,Чигиринська (575),25210,6930,0,0
146,31,25210_0_1,1,Білогорща (90),25210,6929,0,0
146,31,25210_1_0,0,Чигиринська (575),25210,6930,0,0
146,31,25210_1_1,1,Білогорща (90),25210,6929,0,0
146,31,25210_2_0,0,Чигиринська (575),25210,6930,0,0
146,31,25210_2_1,1,Білогорща (90),25210,6929,0,0
146,31,25210_3_0,0,Чигиринська (575),25210,6930,0,0
146,31,25210_3_1,1,Білогорща (90),25210,6929,0,0
146,31,25210_4_0,0,Чигиринська (575),25210,6930,0,0
146,31,25210_4_1,1,Білогорща (90),25210,6929,0,0
146,31,25210_5_0,0,Чигиринська (575),25210,6930,0,0
146,31,25210_5_1,1,Білогорща (90),25210,6929,0,0
146,31,25210_6_0,0,Чигиринська (575),25210,6930,0,0
146,31,25210_6_1,1,Білогорща (90),25210,6929,0,0
146,31,25210_7_0,0,Чигиринська (575),25210,6930,0,0
146,31,25211_0_0,0,Чигиринська (575),25211,6930,0,0
146,31,25211_0_1,1,Білогорща (90),25211,6929,0,0
146,31,25211_1_0,0,Чигиринська (575),25211,6930,0,0
146,31,25211_1_1,1,Білогорща (90),25211,6929,0,0
146,31,25211_2_0,0,Чигиринська (575),25211,6930,0,0
146,31,25211_2_1,1,Білогорща (90),25211,6929,0,0
146,31,25211_3_0,0,Чигиринська (575),25211,6930,0,0
146,31,25211_3_1,1,Білогорща (90),25211,6929,0,0
146,31,25211_4_0,0,Чигиринська (575),25211,6930,0,0
146,31,25211_4_1,1,Білогорща (90),25211,6929,0,0
146,31,25211_5_0,0,Чигиринська (575),25211,6930,0,0
146,31,25211_5_1,1,Білогорща (90),25211,6929,0,0
146,31,25211_6_0,0,Чигиринська (575),25211,6930,0,0
146,31,25211_6_1,1,Білогорща (90),25211,6929,0,0
146,31,25211_7_0,0,Чигиринська (575),25211,6930,0,0
146,31,25212_0_0,0,Чигиринська (575),25212,6930,0,0
146,31,25212_0_1,1,Білогорща (90),25212,6929,0,0
146,31,25212_1_0,0,Чигиринська (575),25212,6930,0,0
146,31,25212_1_1,1,Білогорща (90),25212,6929,0,0
146,31,25212_2_0,0,Чигиринська (575),25212,6930,0,0
146,31,25212_2_1,1,Білогорща (90),25212,6929,0,0
146,31,25212_3_0,0,Чигиринська (575),25212,6930,0,0
146,31,25212_3_1,1,Білогорща (90),25212,6929,0,0
146,31,25212_4_0,0,Чигиринська (575),25212,6930,0,0
146,31,25212_4_1,1,Білогорща (90),25212,6929,0,0
146,31,25212_5_0,0,Чигиринська (575),25212,6930,0,0
146,31,25212_5_1,1,Білогорща (90),25212,6929,0,0
146,31,25212_6_0,0,Чигиринська (575),25212,6930,0,0
146,31,25212_6_1,1,Білогорща (90),25212,6929,0,0
146,31,25212_7_0,0,Чигиринська (575),25212,6930,0,0
146,31,25213_0_0,0,Чигиринська (575),25213,6930,0,0
146,31,25213_0_1,1,Білогорща (90),25213,6929,0,0
146,31,25213_1_0,0,Чигиринська (575),25213,6930,0,0
146,31,25213_1_1,1,Білогорща (90),25213,6929,0,0
146,31,25213_2_0,0,Чигиринська (575),25213,6930,0,0
146,31,25213_2_1,1,Білогорща (90),25213,6929,0,0
146,31,25213_3_0,0,Чигиринська (575),25213,6930,0,0
146,31,25213_3_1,1,Білогорща (90),25213,6929,0,0
146,31,25213_4_0,0,Чигиринська (575),25213,6930,0,0
146,31,25213_4_1,1,Білогорща (90),25213,6929,0,0
146,31,25213_5_0,0,Чигиринська (575),25213,6930,0,0
146,31,25213_5_1,1,Білогорща (90),25213,6929,0,0
146,31,25213_6_0,0,Чигиринська (575),25213,6930,0,0
146,31,25213_6_1,1,Білогорща (90),25213,6929,0,0
146,31,25213_7_0,0,Чигиринська (575),25213,6930,0,0
146,31,25214_0_0,0,Чигиринська (575),25214,6930,0,0
146,31,25214_0_1,1,Білогорща (90),25214,6929,0,0
146,31,25214_1_0,0,Чигиринська (575),25214,6930,0,0
146,31,25214_1_1,1,Білогорща (90),25214,6929,0,0
146,31,25214_2_0,0,Чигиринська (575),25214,6930,0,0
146,31,25214_2_1,1,Білогорща (90),25214,6929,0,0
146,31,25214_3_0,0,Чигиринська (575),25214,6930,0,0
146,31,25214_3_1,1,Білогорща (90),25214,6929,0,0
146,31,25214_4_0,0,Чигиринська (575),25214,6930,0,0
146,31,25214_4_1,1,Білогорща (90),25214,6929,0,0
146,31,25214_5_0,0,Чигиринська (575),25214,6930,0,0
146,31,25214_5_1,1,Білогорща (90),25214,6929,0,0
146,31,25214_6_0,0,Чигиринська (575),25214,6930,0,0
146,31,25214_6_1,1,Білогорща (90),25214,6929,0,0
146,31,25214_7_0,0,Чигиринська (575),25214,6930,0,0
146,31,25215_0_0,0,Чигиринська (575),25215,6930,0,0
146,31,25215_0_1,1,Білогорща (90),25215,6929,0,0
146,31,25215_1_0,0,Чигиринська (575),25215,6930,0,0
146,31,25215_1_1,1,Білогорща (90),25215,6929,0,0
146,31,25215_2_0,0,Чигиринська (575),25215,6930,0,0
146,31,25215_2_1,1,Білогорща (90),25215,6929,0,0
146,31,25215_3_0,0,Чигиринська (575),25215,6930,0,0
146,31,25215_3_1,1,Білогорща (90),25215,6929,0,0
146,31,25215_4_0,0,Чигиринська (575),25215,6930,0,0
146,31,25215_4_1,1,Білогорща (90),25215,6929,0,0
146,31,25215_5_0,0,Чигиринська (575),25215,6930,0,0
146,31,25215_5_1,1,Білогорща (90),25215,6929,0,0
146,31,25215_6_0,0,Чигиринська (575),25215,6930,0,0
146,31,25215_6_1,1,Білогорща (90),25215,6929,0,0
146,31,25215_7_0,0,Чигиринська (575),25215,6930,0,0
146,31,25216_0_0,0,Чигиринська (575),25216,6930,0,0
146,31,25216_0_1,1,Білогорща (90),25216,6929,0,0
146,31,25216_1_0,0,Чигиринська (575),25216,6930,0,0
146,31,25216_1_1,1,Білогорща (90),25216,6929,0,0
146,31,25216_2_0,0,Чигиринська (575),25216,6930,0,0
146,31,25216_2_1,1,Білогорща (90),25216,6929,0,0
146,31,25216_3_0,0,Чигиринська (575),25216,6930,0,0
146,31,25216_3_1,1,Білогорща (90),25216,6929,0,0
146,31,25216_4_0,0,Чигиринська (575),25216,6930,0,0
146,31,25216_4_1,1,Білогорща (90),25216,6929,0,0
146,31,25216_5_0,0,Чигиринська (575),25216,6930,0,0
146,31,25216_5_1,1,Білогорща (90),25216,6929,0,0
146,31,25216_6_0,0,Чигиринська (575),25216,6930,0,0
146,31,25216_6_1,1,Білогорща (90),25216,6929,0,0
121,224,25314_0_1,1,Суботівська (177),25314,6902,0,0
121,224,25314_1_0,0,Провесінь (209),25314,6903,0,0
121,224,25314_1_1,1,Суботівська (177),25314,6902,0,0
121,224,25314_2_0,0,Провесінь (209),25314,6903,0,0
121,224,25314_2_1,1,Суботівська (177),25314,6902,0,0
121,224,25314_3_0,0,Провесінь (209),25314,6903,0,0
121,224,25314_3_1,1,Суботівська (177),25314,6902,0,0
121,224,25314_4_0,0,Провесінь (209),25314,6903,0,0
121,224,25314_4_1,1,Суботівська (177),25314,6902,0,0
121,224,25315_0_0,0,Провесінь (209),25315,6903,0,0
121,224,25315_0_1,1,Суботівська (177),25315,6902,0,0
121,224,25315_1_0,0,Провесінь (209),25315,6903,0,0
121,224,25315_1_1,1,Суботівська (177),25315,6902,0,0
121,224,25315_2_0,0,Провесінь (209),25315,6903,0,0
121,224,25315_2_1,1,Суботівська (177),25315,6902,0,0
121,224,25315_3_0,0,Провесінь (209),25315,6903,0,0
121,224,25315_3_1,1,Суботівська (177),25315,6902,0,0
121,224,25315_4_0,0,Провесінь (209),25315,6903,0,0
121,224,25315_4_1,1,Суботівська (177),25315,6902,0,0
121,224,25316_0_0,0,Провесінь (209),25316,6903,0,0
121,224,25316_0_1,1,Суботівська (177),25316,6902,0,0
121,224,25316_1_0,0,Провесінь (209),25316,6903,0,0
121,224,25316_1_1,1,Суботівська (177),25316,6902,0,0
121,224,25316_2_0,0,Провесінь (209),25316,6903,0,0
121,224,25316_2_1,1,Суботівська (177),25316,6902,0,0
121,224,25316_3_0,0,Провесінь (209),25316,6903,0,0
121,224,25316_3_1,1,Суботівська (177),25316,6902,0,0
121,224,25316_4_0,0,Провесінь (209),25316,6903,0,0
121,224,25316_4_1,1,Суботівська (177),25316,6902,0,0
121,224,25317_0_0,0,Провесінь (209),25317,6903,0,0
121,224,25317_0_1,1,Суботівська (177),25317,6902,0,0
121,224,25317_1_0,0,Провесінь (209),25317,6903,0,0
121,224,25317_1_1,1,Суботівська (177),25317,6902,0,0
121,224,25317_2_0,0,Провесінь (209),25317,6903,0,0
121,224,25317_2_1,1,Суботівська (177),25317,6902,0,0
121,224,25317_3_0,0,Провесінь (209),25317,6903,0,0
121,224,25317_3_1,1,Суботівська (177),25317,6902,0,0
121,224,25317_4_0,0,Провесінь (209),25317,6903,0,0
121,224,25317_4_1,1,Суботівська (177),25317,6902,0,0
121,224,25318_0_0,0,Провесінь (209),25318,6903,0,0
121,224,25318_0_1,1,Суботівська (177),25318,6902,0,0
121,224,25318_1_0,0,Провесінь (209),25318,6903,0,0
121,224,25318_1_1,1,Суботівська (177),25318,6902,0,0
121,224,25318_2_0,0,Провесінь (209),25318,6903,0,0
121,224,25318_2_1,1,Суботівська (177),25318,6902,0,0
121,224,25318_3_0,0,Провесінь (209),25318,6903,0,0
121,224,25318_3_1,1,Суботівська (177),25318,6902,0,0
121,224,25318_4_0,0,Провесінь (209),25318,6903,0,0
121,224,25319_0_0,0,Провесінь (209),25319,6903,0,0
121,224,25319_0_1,1,Суботівська (177),25319,6902,0,0
121,224,25319_1_0,0,Провесінь (209),25319,6903,0,0
121,224,25319_1_1,1,Суботівська (177),25319,6902,0,0
121,224,25319_2_0,0,Провесінь (209),25319,6903,0,0
121,224,25319_2_1,1,Суботівська (177),25319,6902,0,0
121,224,25319_3_0,0,Провесінь (209),25319,6903,0,0
121,224,25319_3_1,1,Суботівська (177),25319,6902,0,0
121,224,25319_4_0,0,Провесінь (209),25319,6903,0,0
121,224,25320_0_1,1,Суботівська (177),25320,6902,0,0
121,224,25320_1_0,0,Провесінь (209),25320,6903,0,0
121,224,25320_1_1,1,Суботівська (177),25320,6902,0,0
121,224,25320_2_0,0,Провесінь (209),25320,6903,0,0
121,224,25320_2_1,1,Суботівська (177),25320,6902,0,0
121,224,25320_3_0,0,Провесінь (209),25320,6903,0,0
121,224,25320_3_1,1,Суботівська (177),25320,6902,0,0
121,224,25320_4_0,0,Провесінь (209),25320,6903,0,0
121,224,25320_4_1,1,Суботівська (177),25320,6902,0,0
121,224,25320_5_0,0,Провесінь (209),25320,6903,0,0
121,224,25321_0_1,1,Суботівська (177),25321,6902,0,0
121,224,25321_1_0,0,Провесінь (209),25321,6903,0,0
121,224,25321_1_1,1,Суботівська (177),25321,6902,0,0
